region_id,make,model,year,registration_count,year_recorded
26,BMW,7 Series,2016,2197,2021
26,BMW,7 Series,2016,2011,2022
26,BMW,7 Series,2016,2097,2023
26,BMW,7 Series,2020,5284,2020
26,BMW,7 Series,2020,5360,2021
26,BMW,7 Series,2020,4613,2022
26,BMW,7 Series,2020,4234,2023
26,Mercedes,C-Class,2019,3521,2019
26,Mercedes,C-Class,2019,3269,2020
26,Mercedes,C-Class,2019,3134,2021
26,Mercedes,C-Class,2019,2664,2022
26,Mercedes,C-Class,2019,2944,2023
26,Mercedes,C-Class,2021,2574,2021
26,Mercedes,C-Class,2021,2341,2022
26,Mercedes,C-Class,2021,2131,2023
26,Mercedes,C-Class,2020,2888,2020
26,Mercedes,C-Class,2020,2885,2021
26,Mercedes,C-Class,2020,2818,2022
26,Mercedes,C-Class,2020,2660,2023
26,Mercedes,E-Class,2010,975,2018
26,Mercedes,E-Class,2010,1046,2019
26,Mercedes,E-Class,2010,888,2020
26,Mercedes,E-Class,2010,830,2021
26,Mercedes,E-Class,2010,909,2022
26,Mercedes,E-Class,2010,946,2023
26,Mercedes,E-Class,2021,2426,2021
26,Mercedes,E-Class,2021,2449,2022
26,Mercedes,E-Class,2021,2031,2023
26,Mercedes,E-Class,2016,1671,2018
26,Mercedes,E-Class,2016,1626,2019
26,Mercedes,E-Class,2016,1490,2020
26,Mercedes,E-Class,2016,1485,2021
26,Mercedes,E-Class,2016,1461,2022
26,Mercedes,E-Class,2016,1251,2023
26,Mercedes,GLC,2014,1285,2018
26,Mercedes,GLC,2014,1241,2019
26,Mercedes,GLC,2014,1166,2020
26,Mercedes,GLC,2014,999,2021
26,Mercedes,GLC,2014,923,2022
26,Mercedes,GLC,2014,918,2023
26,Mercedes,GLC,2015,3327,2018
26,Mercedes,GLC,2015,3113,2019
26,Mercedes,GLC,2015,3282,2020
26,Mercedes,GLC,2015,3147,2021
26,Mercedes,GLC,2015,2882,2022
26,Mercedes,GLC,2015,2356,2023
26,Mercedes,GLC,2022,3688,2022
26,Mercedes,GLC,2022,3157,2023
26,Mercedes,GLE,2010,2036,2018
26,Mercedes,GLE,2010,2128,2019
26,Mercedes,GLE,2010,1821,2020
26,Mercedes,GLE,2010,1756,2021
26,Mercedes,GLE,2010,1807,2022
26,Mercedes,GLE,2010,2145,2023
26,Mercedes,GLE,2022,7829,2022
26,Mercedes,GLE,2022,7030,2023
26,Mercedes,GLE,2012,1739,2018
26,Mercedes,GLE,2012,1681,2019
26,Mercedes,GLE,2012,1490,2020
26,Mercedes,GLE,2012,1324,2021
26,Mercedes,GLE,2012,1290,2022
26,Mercedes,GLE,2012,1248,2023
26,Mercedes,S-Class,2018,3592,2018
26,Mercedes,S-Class,2018,3678,2019
26,Mercedes,S-Class,2018,3475,2020
26,Mercedes,S-Class,2018,3134,2021
26,Mercedes,S-Class,2018,3210,2022
26,Mercedes,S-Class,2018,2924,2023
26,Mercedes,S-Class,2014,3629,2018
26,Mercedes,S-Class,2014,3954,2019
26,Mercedes,S-Class,2014,3450,2020
26,Mercedes,S-Class,2014,3112,2021
26,Mercedes,S-Class,2014,3171,2022
26,Mercedes,S-Class,2014,2959,2023
26,Mercedes,S-Class,2010,1006,2018
26,Mercedes,S-Class,2010,885,2019
26,Mercedes,S-Class,2010,818,2020
26,Mercedes,S-Class,2010,819,2021
26,Mercedes,S-Class,2010,861,2022
26,Mercedes,S-Class,2010,838,2023
26,Audi,A4,2016,3166,2018
26,Audi,A4,2016,3080,2019
26,Audi,A4,2016,3157,2020
26,Audi,A4,2016,2972,2021
26,Audi,A4,2016,2367,2022
26,Audi,A4,2016,2285,2023
26,Audi,A4,2023,4704,2023
26,Audi,A4,2013,1187,2018
26,Audi,A4,2013,1087,2019
26,Audi,A4,2013,949,2020
26,Audi,A4,2013,850,2021
26,Audi,A4,2013,816,2022
26,Audi,A4,2013,803,2023
26,Audi,Q5,2023,4268,2023
26,Audi,Q5,2015,2261,2018
26,Audi,Q5,2015,2106,2019
26,Audi,Q5,2015,2129,2020
26,Audi,Q5,2015,1974,2021
26,Audi,Q5,2015,1736,2022
26,Audi,Q5,2015,1700,2023
26,Audi,Q5,2021,3321,2021
26,Audi,Q5,2021,3154,2022
26,Audi,Q5,2021,3042,2023
26,Audi,A6,2013,989,2018
26,Audi,A6,2013,1029,2019
26,Audi,A6,2013,947,2020
26,Audi,A6,2013,805,2021
26,Audi,A6,2013,837,2022
26,Audi,A6,2013,722,2023
26,Audi,A6,2011,2221,2018
26,Audi,A6,2011,1864,2019
26,Audi,A6,2011,2039,2020
26,Audi,A6,2011,1722,2021
26,Audi,A6,2011,1898,2022
26,Audi,A6,2011,1854,2023
26,Audi,A6,2015,2769,2018
26,Audi,A6,2015,3100,2019
26,Audi,A6,2015,2914,2020
26,Audi,A6,2015,2503,2021
26,Audi,A6,2015,2570,2022
26,Audi,A6,2015,2121,2023
26,Audi,Q7,2017,5752,2018
26,Audi,Q7,2017,5009,2019
26,Audi,Q7,2017,4948,2020
26,Audi,Q7,2017,5058,2021
26,Audi,Q7,2017,4549,2022
26,Audi,Q7,2017,3920,2023
26,Audi,Q7,2023,8458,2023
26,Audi,Q7,2022,8768,2022
26,Audi,Q7,2022,8000,2023
26,Audi,A3,2014,1347,2018
26,Audi,A3,2014,1283,2019
26,Audi,A3,2014,1306,2020
26,Audi,A3,2014,1091,2021
26,Audi,A3,2014,1020,2022
26,Audi,A3,2014,939,2023
26,Audi,A3,2011,946,2018
26,Audi,A3,2011,859,2019
26,Audi,A3,2011,797,2020
26,Audi,A3,2011,867,2021
26,Audi,A3,2011,793,2022
26,Audi,A3,2011,831,2023
26,Audi,A3,2015,3455,2018
26,Audi,A3,2015,2886,2019
26,Audi,A3,2015,2944,2020
26,Audi,A3,2015,2601,2021
26,Audi,A3,2015,2596,2022
26,Audi,A3,2015,2266,2023
26,Kia,Sorento,2023,3068,2023
26,Kia,Sorento,2018,4261,2018
26,Kia,Sorento,2018,4441,2019
26,Kia,Sorento,2018,4707,2020
26,Kia,Sorento,2018,4301,2021
26,Kia,Sorento,2018,3751,2022
26,Kia,Sorento,2018,3450,2023
26,Kia,Sorento,2016,1902,2018
26,Kia,Sorento,2016,1811,2019
26,Kia,Sorento,2016,1739,2020
26,Kia,Sorento,2016,1886,2021
26,Kia,Sorento,2016,1522,2022
26,Kia,Sorento,2016,1605,2023
26,Kia,Soul,2022,2899,2022
26,Kia,Soul,2022,2610,2023
26,Kia,Soul,2016,3731,2018
26,Kia,Soul,2016,3133,2019
26,Kia,Soul,2016,3331,2020
26,Kia,Soul,2016,2913,2021
26,Kia,Soul,2016,2584,2022
26,Kia,Soul,2016,2568,2023
26,Kia,Soul,2019,4851,2019
26,Kia,Soul,2019,4286,2020
26,Kia,Soul,2019,4420,2021
26,Kia,Soul,2019,4410,2022
26,Kia,Soul,2019,4085,2023
26,Kia,Forte,2013,2568,2018
26,Kia,Forte,2013,2525,2019
26,Kia,Forte,2013,2406,2020
26,Kia,Forte,2013,2283,2021
26,Kia,Forte,2013,2038,2022
26,Kia,Forte,2013,1947,2023
26,Kia,Forte,2010,499,2018
26,Kia,Forte,2010,498,2019
26,Kia,Forte,2010,451,2020
26,Kia,Forte,2010,469,2021
26,Kia,Forte,2010,490,2022
26,Kia,Forte,2010,458,2023
26,Kia,Forte,2023,3359,2023
26,Kia,Sportage,2018,3091,2018
26,Kia,Sportage,2018,2982,2019
26,Kia,Sportage,2018,3192,2020
26,Kia,Sportage,2018,2624,2021
26,Kia,Sportage,2018,2965,2022
26,Kia,Sportage,2018,2379,2023
26,Kia,Sportage,2010,1422,2018
26,Kia,Sportage,2010,1492,2019
26,Kia,Sportage,2010,1301,2020
26,Kia,Sportage,2010,1214,2021
26,Kia,Sportage,2010,1353,2022
26,Kia,Sportage,2010,1277,2023
26,Kia,Sportage,2012,1138,2018
26,Kia,Sportage,2012,1173,2019
26,Kia,Sportage,2012,1093,2020
26,Kia,Sportage,2012,1078,2021
26,Kia,Sportage,2012,875,2022
26,Kia,Sportage,2012,985,2023
26,Kia,Telluride,2012,1530,2018
26,Kia,Telluride,2012,1620,2019
26,Kia,Telluride,2012,1398,2020
26,Kia,Telluride,2012,1357,2021
26,Kia,Telluride,2012,1148,2022
26,Kia,Telluride,2012,1140,2023
26,Kia,Telluride,2011,1943,2018
26,Kia,Telluride,2011,1869,2019
26,Kia,Telluride,2011,1521,2020
26,Kia,Telluride,2011,1618,2021
26,Kia,Telluride,2011,1563,2022
26,Kia,Telluride,2011,1393,2023
26,Kia,Telluride,2010,1212,2018
26,Kia,Telluride,2010,1017,2019
26,Kia,Telluride,2010,1036,2020
26,Kia,Telluride,2010,1017,2021
26,Kia,Telluride,2010,1114,2022
26,Kia,Telluride,2010,1157,2023
26,Hyundai,Elantra,2017,2046,2018
26,Hyundai,Elantra,2017,2022,2019
26,Hyundai,Elantra,2017,1704,2020
26,Hyundai,Elantra,2017,1613,2021
26,Hyundai,Elantra,2017,1675,2022
26,Hyundai,Elantra,2017,1572,2023
26,Hyundai,Elantra,2015,3525,2018
26,Hyundai,Elantra,2015,3410,2019
26,Hyundai,Elantra,2015,3298,2020
26,Hyundai,Elantra,2015,3230,2021
26,Hyundai,Elantra,2015,2750,2022
26,Hyundai,Elantra,2015,2834,2023
26,Hyundai,Elantra,2010,1692,2018
26,Hyundai,Elantra,2010,1707,2019
26,Hyundai,Elantra,2010,1374,2020
26,Hyundai,Elantra,2010,1555,2021
26,Hyundai,Elantra,2010,1365,2022
26,Hyundai,Elantra,2010,1592,2023
26,Hyundai,Santa Fe,2018,3412,2018
26,Hyundai,Santa Fe,2018,3213,2019
26,Hyundai,Santa Fe,2018,2755,2020
26,Hyundai,Santa Fe,2018,2906,2021
26,Hyundai,Santa Fe,2018,2723,2022
26,Hyundai,Santa Fe,2018,2719,2023
26,Hyundai,Santa Fe,2014,3237,2018
26,Hyundai,Santa Fe,2014,2607,2019
26,Hyundai,Santa Fe,2014,2641,2020
26,Hyundai,Santa Fe,2014,2669,2021
26,Hyundai,Santa Fe,2014,2585,2022
26,Hyundai,Santa Fe,2014,2367,2023
26,Hyundai,Santa Fe,2022,4853,2022
26,Hyundai,Santa Fe,2022,4678,2023
26,Hyundai,Tucson,2018,4663,2018
26,Hyundai,Tucson,2018,4747,2019
26,Hyundai,Tucson,2018,4414,2020
26,Hyundai,Tucson,2018,4407,2021
26,Hyundai,Tucson,2018,4109,2022
26,Hyundai,Tucson,2018,4157,2023
26,Hyundai,Tucson,2016,3264,2018
26,Hyundai,Tucson,2016,2764,2019
26,Hyundai,Tucson,2016,2835,2020
26,Hyundai,Tucson,2016,2879,2021
26,Hyundai,Tucson,2016,2370,2022
26,Hyundai,Tucson,2016,2149,2023
26,Hyundai,Tucson,2019,2898,2019
26,Hyundai,Tucson,2019,2882,2020
26,Hyundai,Tucson,2019,2638,2021
26,Hyundai,Tucson,2019,2661,2022
26,Hyundai,Tucson,2019,2524,2023
26,Hyundai,Sonata,2012,1786,2018
26,Hyundai,Sonata,2012,1749,2019
26,Hyundai,Sonata,2012,1823,2020
26,Hyundai,Sonata,2012,1602,2021
26,Hyundai,Sonata,2012,1325,2022
26,Hyundai,Sonata,2012,1416,2023
26,Hyundai,Sonata,2017,1412,2018
26,Hyundai,Sonata,2017,1329,2019
26,Hyundai,Sonata,2017,1399,2020
26,Hyundai,Sonata,2017,1107,2021
26,Hyundai,Sonata,2017,1228,2022
26,Hyundai,Sonata,2017,1130,2023
26,Hyundai,Sonata,2016,3918,2018
26,Hyundai,Sonata,2016,4203,2019
26,Hyundai,Sonata,2016,3892,2020
26,Hyundai,Sonata,2016,3709,2021
26,Hyundai,Sonata,2016,3635,2022
26,Hyundai,Sonata,2016,3048,2023
26,Hyundai,Palisade,2023,3749,2023
26,Hyundai,Palisade,2022,2780,2022
26,Hyundai,Palisade,2022,2729,2023
26,Hyundai,Palisade,2017,3215,2018
26,Hyundai,Palisade,2017,3716,2019
26,Hyundai,Palisade,2017,3121,2020
26,Hyundai,Palisade,2017,3050,2021
26,Hyundai,Palisade,2017,3180,2022
26,Hyundai,Palisade,2017,2786,2023
27,Toyota,Camry,2012,750,2018
27,Toyota,Camry,2012,721,2019
27,Toyota,Camry,2012,677,2020
27,Toyota,Camry,2012,613,2021
27,Toyota,Camry,2012,595,2022
27,Toyota,Camry,2012,592,2023
27,Toyota,Camry,2013,2407,2018
27,Toyota,Camry,2013,2118,2019
27,Toyota,Camry,2013,2219,2020
27,Toyota,Camry,2013,1885,2021
27,Toyota,Camry,2013,1917,2022
27,Toyota,Camry,2013,1543,2023
27,Toyota,Camry,2014,887,2018
27,Toyota,Camry,2014,794,2019
27,Toyota,Camry,2014,761,2020
27,Toyota,Camry,2014,716,2021
27,Toyota,Camry,2014,684,2022
27,Toyota,Camry,2014,676,2023
27,Toyota,Corolla,2014,1559,2018
27,Toyota,Corolla,2014,1492,2019
27,Toyota,Corolla,2014,1377,2020
27,Toyota,Corolla,2014,1339,2021
27,Toyota,Corolla,2014,1190,2022
27,Toyota,Corolla,2014,1114,2023
27,Toyota,Corolla,2016,3096,2018
27,Toyota,Corolla,2016,2615,2019
27,Toyota,Corolla,2016,2675,2020
27,Toyota,Corolla,2016,2377,2021
27,Toyota,Corolla,2016,2211,2022
27,Toyota,Corolla,2016,2201,2023
27,Toyota,Corolla,2010,678,2018
27,Toyota,Corolla,2010,658,2019
27,Toyota,Corolla,2010,608,2020
27,Toyota,Corolla,2010,583,2021
27,Toyota,Corolla,2010,617,2022
27,Toyota,Corolla,2010,565,2023
27,Toyota,RAV4,2013,2329,2018
27,Toyota,RAV4,2013,2119,2019
27,Toyota,RAV4,2013,2138,2020
27,Toyota,RAV4,2013,1850,2021
27,Toyota,RAV4,2013,1877,2022
27,Toyota,RAV4,2013,1500,2023
27,Toyota,RAV4,2017,2519,2018
27,Toyota,RAV4,2017,2406,2019
27,Toyota,RAV4,2017,2162,2020
27,Toyota,RAV4,2017,2233,2021
27,Toyota,RAV4,2017,2306,2022
27,Toyota,RAV4,2017,1964,2023
27,Toyota,RAV4,2012,2030,2018
27,Toyota,RAV4,2012,1850,2019
27,Toyota,RAV4,2012,1619,2020
27,Toyota,RAV4,2012,1455,2021
27,Toyota,RAV4,2012,1541,2022
27,Toyota,RAV4,2012,1446,2023
27,Toyota,Highlander,2012,1070,2018
27,Toyota,Highlander,2012,1049,2019
27,Toyota,Highlander,2012,980,2020
27,Toyota,Highlander,2012,879,2021
27,Toyota,Highlander,2012,800,2022
27,Toyota,Highlander,2012,790,2023
27,Toyota,Highlander,2023,4229,2023
27,Toyota,Highlander,2014,1789,2018
27,Toyota,Highlander,2014,1677,2019
27,Toyota,Highlander,2014,1476,2020
27,Toyota,Highlander,2014,1428,2021
27,Toyota,Highlander,2014,1509,2022
27,Toyota,Highlander,2014,1355,2023
27,Toyota,Tacoma,2016,2955,2018
27,Toyota,Tacoma,2016,2549,2019
27,Toyota,Tacoma,2016,2256,2020
27,Toyota,Tacoma,2016,2492,2021
27,Toyota,Tacoma,2016,2157,2022
27,Toyota,Tacoma,2016,2175,2023
27,Toyota,Tacoma,2018,3659,2018
27,Toyota,Tacoma,2018,3567,2019
27,Toyota,Tacoma,2018,3596,2020
27,Toyota,Tacoma,2018,3390,2021
27,Toyota,Tacoma,2018,3314,2022
27,Toyota,Tacoma,2018,3212,2023
27,Toyota,Tacoma,2013,2226,2018
27,Toyota,Tacoma,2013,2174,2019
27,Toyota,Tacoma,2013,2200,2020
27,Toyota,Tacoma,2013,1889,2021
27,Toyota,Tacoma,2013,1769,2022
27,Toyota,Tacoma,2013,1689,2023
27,Honda,Civic,2013,1705,2018
27,Honda,Civic,2013,1637,2019
27,Honda,Civic,2013,1503,2020
27,Honda,Civic,2013,1283,2021
27,Honda,Civic,2013,1373,2022
27,Honda,Civic,2013,1289,2023
27,Honda,Civic,2017,2314,2018
27,Honda,Civic,2017,2155,2019
27,Honda,Civic,2017,2231,2020
27,Honda,Civic,2017,1777,2021
27,Honda,Civic,2017,1905,2022
27,Honda,Civic,2017,1817,2023
27,Honda,Civic,2015,1340,2018
27,Honda,Civic,2015,1371,2019
27,Honda,Civic,2015,1241,2020
27,Honda,Civic,2015,1305,2021
27,Honda,Civic,2015,1140,2022
27,Honda,Civic,2015,1054,2023
27,Honda,Accord,2023,3880,2023
27,Honda,Accord,2012,1030,2018
27,Honda,Accord,2012,1058,2019
27,Honda,Accord,2012,960,2020
27,Honda,Accord,2012,881,2021
27,Honda,Accord,2012,858,2022
27,Honda,Accord,2012,745,2023
27,Honda,Accord,2015,2136,2018
27,Honda,Accord,2015,2182,2019
27,Honda,Accord,2015,1993,2020
27,Honda,Accord,2015,1843,2021
27,Honda,Accord,2015,1703,2022
27,Honda,Accord,2015,1524,2023
27,Honda,CR-V,2012,1104,2018
27,Honda,CR-V,2012,1001,2019
27,Honda,CR-V,2012,815,2020
27,Honda,CR-V,2012,799,2021
27,Honda,CR-V,2012,789,2022
27,Honda,CR-V,2012,741,2023
27,Honda,CR-V,2020,2430,2020
27,Honda,CR-V,2020,2491,2021
27,Honda,CR-V,2020,2284,2022
27,Honda,CR-V,2020,2391,2023
27,Honda,CR-V,2017,1192,2018
27,Honda,CR-V,2017,1155,2019
27,Honda,CR-V,2017,1098,2020
27,Honda,CR-V,2017,925,2021
27,Honda,CR-V,2017,962,2022
27,Honda,CR-V,2017,780,2023
27,Honda,Pilot,2011,392,2018
27,Honda,Pilot,2011,388,2019
27,Honda,Pilot,2011,337,2020
27,Honda,Pilot,2011,350,2021
27,Honda,Pilot,2011,321,2022
27,Honda,Pilot,2011,353,2023
27,Honda,Pilot,2016,1119,2018
27,Honda,Pilot,2016,1046,2019
27,Honda,Pilot,2016,1208,2020
27,Honda,Pilot,2016,1131,2021
27,Honda,Pilot,2016,1033,2022
27,Honda,Pilot,2016,859,2023
27,Honda,Pilot,2021,4544,2021
27,Honda,Pilot,2021,4554,2022
27,Honda,Pilot,2021,4164,2023
27,Honda,Odyssey,2022,4828,2022
27,Honda,Odyssey,2022,4411,2023
27,Honda,Odyssey,2016,1956,2018
27,Honda,Odyssey,2016,2156,2019
27,Honda,Odyssey,2016,2056,2020
27,Honda,Odyssey,2016,1734,2021
27,Honda,Odyssey,2016,1778,2022
27,Honda,Odyssey,2016,1490,2023
27,Honda,Odyssey,2023,1717,2023
27,Ford,F-150,2010,724,2018
27,Ford,F-150,2010,670,2019
27,Ford,F-150,2010,626,2020
27,Ford,F-150,2010,581,2021
27,Ford,F-150,2010,599,2022
27,Ford,F-150,2010,569,2023
27,Ford,F-150,2018,3516,2018
27,Ford,F-150,2018,2984,2019
27,Ford,F-150,2018,2780,2020
27,Ford,F-150,2018,3107,2021
27,Ford,F-150,2018,2547,2022
27,Ford,F-150,2018,2560,2023
27,Ford,F-150,2019,3827,2019
27,Ford,F-150,2019,3955,2020
27,Ford,F-150,2019,3555,2021
27,Ford,F-150,2019,3318,2022
27,Ford,F-150,2019,3362,2023
27,Ford,Explorer,2012,1303,2018
27,Ford,Explorer,2012,1345,2019
27,Ford,Explorer,2012,1283,2020
27,Ford,Explorer,2012,1279,2021
27,Ford,Explorer,2012,1045,2022
27,Ford,Explorer,2012,1072,2023
27,Ford,Explorer,2015,1675,2018
27,Ford,Explorer,2015,1506,2019
27,Ford,Explorer,2015,1594,2020
27,Ford,Explorer,2015,1418,2021
27,Ford,Explorer,2015,1378,2022
27,Ford,Explorer,2015,1189,2023
27,Ford,Explorer,2020,1201,2020
27,Ford,Explorer,2020,1327,2021
27,Ford,Explorer,2020,1228,2022
27,Ford,Explorer,2020,1036,2023
27,Ford,Escape,2022,3154,2022
27,Ford,Escape,2022,3521,2023
27,Ford,Escape,2016,2141,2018
27,Ford,Escape,2016,2117,2019
27,Ford,Escape,2016,1996,2020
27,Ford,Escape,2016,2121,2021
27,Ford,Escape,2016,1710,2022
27,Ford,Escape,2016,1600,2023
27,Ford,Escape,2017,1215,2018
27,Ford,Escape,2017,1094,2019
27,Ford,Escape,2017,1172,2020
27,Ford,Escape,2017,1093,2021
27,Ford,Escape,2017,1054,2022
27,Ford,Escape,2017,873,2023
27,Ford,Mustang,2018,1996,2018
27,Ford,Mustang,2018,1854,2019
27,Ford,Mustang,2018,1731,2020
27,Ford,Mustang,2018,1814,2021
27,Ford,Mustang,2018,1485,2022
27,Ford,Mustang,2018,1442,2023
27,Ford,Mustang,2019,3512,2019
27,Ford,Mustang,2019,3667,2020
27,Ford,Mustang,2019,3431,2021
27,Ford,Mustang,2019,3026,2022
27,Ford,Mustang,2019,3093,2023
27,Ford,Mustang,2012,1333,2018
27,Ford,Mustang,2012,1193,2019
27,Ford,Mustang,2012,1205,2020
27,Ford,Mustang,2012,946,2021
27,Ford,Mustang,2012,989,2022
27,Ford,Mustang,2012,942,2023
27,Ford,Edge,2010,843,2018
27,Ford,Edge,2010,704,2019
27,Ford,Edge,2010,649,2020
27,Ford,Edge,2010,685,2021
27,Ford,Edge,2010,718,2022
27,Ford,Edge,2010,778,2023
27,Ford,Edge,2017,2997,2018
27,Ford,Edge,2017,2787,2019
27,Ford,Edge,2017,2581,2020
27,Ford,Edge,2017,2449,2021
27,Ford,Edge,2017,2356,2022
27,Ford,Edge,2017,2289,2023
27,Ford,Edge,2016,1010,2018
27,Ford,Edge,2016,1172,2019
27,Ford,Edge,2016,1028,2020
27,Ford,Edge,2016,964,2021
27,Ford,Edge,2016,920,2022
27,Ford,Edge,2016,819,2023
27,Chevrolet,Silverado,2022,1292,2022
27,Chevrolet,Silverado,2022,1287,2023
27,Chevrolet,Silverado,2016,1458,2018
27,Chevrolet,Silverado,2016,1354,2019
27,Chevrolet,Silverado,2016,1416,2020
27,Chevrolet,Silverado,2016,1388,2021
27,Chevrolet,Silverado,2016,1208,2022
27,Chevrolet,Silverado,2016,1123,2023
27,Chevrolet,Silverado,2017,2740,2018
27,Chevrolet,Silverado,2017,2906,2019
27,Chevrolet,Silverado,2017,2617,2020
27,Chevrolet,Silverado,2017,2542,2021
27,Chevrolet,Silverado,2017,2159,2022
27,Chevrolet,Silverado,2017,2341,2023
27,Chevrolet,Equinox,2010,279,2018
27,Chevrolet,Equinox,2010,230,2019
27,Chevrolet,Equinox,2010,233,2020
27,Chevrolet,Equinox,2010,238,2021
27,Chevrolet,Equinox,2010,249,2022
27,Chevrolet,Equinox,2010,226,2023
27,Chevrolet,Equinox,2020,3642,2020
27,Chevrolet,Equinox,2020,3526,2021
27,Chevrolet,Equinox,2020,3207,2022
27,Chevrolet,Equinox,2020,3573,2023
27,Chevrolet,Equinox,2016,2275,2018
27,Chevrolet,Equinox,2016,2241,2019
27,Chevrolet,Equinox,2016,2131,2020
27,Chevrolet,Equinox,2016,2106,2021
27,Chevrolet,Equinox,2016,1933,2022
27,Chevrolet,Equinox,2016,1600,2023
27,Chevrolet,Malibu,2017,2369,2018
27,Chevrolet,Malibu,2017,2540,2019
27,Chevrolet,Malibu,2017,2138,2020
27,Chevrolet,Malibu,2017,2036,2021
27,Chevrolet,Malibu,2017,2004,2022
27,Chevrolet,Malibu,2017,2132,2023
27,Chevrolet,Malibu,2015,1489,2018
27,Chevrolet,Malibu,2015,1619,2019
27,Chevrolet,Malibu,2015,1407,2020
27,Chevrolet,Malibu,2015,1418,2021
27,Chevrolet,Malibu,2015,1318,2022
27,Chevrolet,Malibu,2015,1119,2023
27,Chevrolet,Malibu,2014,914,2018
27,Chevrolet,Malibu,2014,882,2019
27,Chevrolet,Malibu,2014,860,2020
27,Chevrolet,Malibu,2014,809,2021
27,Chevrolet,Malibu,2014,747,2022
27,Chevrolet,Malibu,2014,644,2023
27,Chevrolet,Traverse,2013,760,2018
27,Chevrolet,Traverse,2013,599,2019
27,Chevrolet,Traverse,2013,570,2020
27,Chevrolet,Traverse,2013,622,2021
27,Chevrolet,Traverse,2013,548,2022
27,Chevrolet,Traverse,2013,522,2023
27,Chevrolet,Traverse,2016,1476,2018
27,Chevrolet,Traverse,2016,1303,2019
27,Chevrolet,Traverse,2016,1193,2020
27,Chevrolet,Traverse,2016,1164,2021
27,Chevrolet,Traverse,2016,1206,2022
27,Chevrolet,Traverse,2016,1144,2023
27,Chevrolet,Traverse,2019,2850,2019
27,Chevrolet,Traverse,2019,2732,2020
27,Chevrolet,Traverse,2019,2625,2021
27,Chevrolet,Traverse,2019,2722,2022
27,Chevrolet,Traverse,2019,2741,2023
27,Chevrolet,Tahoe,2018,2005,2018
27,Chevrolet,Tahoe,2018,1978,2019
27,Chevrolet,Tahoe,2018,1679,2020
27,Chevrolet,Tahoe,2018,1669,2021
27,Chevrolet,Tahoe,2018,1657,2022
27,Chevrolet,Tahoe,2018,1542,2023
27,Chevrolet,Tahoe,2012,632,2018
27,Chevrolet,Tahoe,2012,691,2019
27,Chevrolet,Tahoe,2012,571,2020
27,Chevrolet,Tahoe,2012,531,2021
27,Chevrolet,Tahoe,2012,475,2022
27,Chevrolet,Tahoe,2012,535,2023
27,Chevrolet,Tahoe,2017,1238,2018
27,Chevrolet,Tahoe,2017,1173,2019
27,Chevrolet,Tahoe,2017,1213,2020
27,Chevrolet,Tahoe,2017,1021,2021
27,Chevrolet,Tahoe,2017,979,2022
27,Chevrolet,Tahoe,2017,1067,2023
27,Nissan,Altima,2019,2402,2019
27,Nissan,Altima,2019,2115,2020
27,Nissan,Altima,2019,2258,2021
27,Nissan,Altima,2019,2092,2022
27,Nissan,Altima,2019,1779,2023
27,Nissan,Altima,2020,2242,2020
27,Nissan,Altima,2020,2322,2021
27,Nissan,Altima,2020,2301,2022
27,Nissan,Altima,2020,2151,2023
27,Nissan,Altima,2014,1235,2018
27,Nissan,Altima,2014,1227,2019
27,Nissan,Altima,2014,1051,2020
27,Nissan,Altima,2014,1037,2021
27,Nissan,Altima,2014,1010,2022
27,Nissan,Altima,2014,975,2023
27,Nissan,Rogue,2018,3810,2018
27,Nissan,Rogue,2018,3553,2019
27,Nissan,Rogue,2018,3044,2020
27,Nissan,Rogue,2018,2834,2021
27,Nissan,Rogue,2018,3091,2022
27,Nissan,Rogue,2018,2860,2023
27,Nissan,Rogue,2023,2253,2023
27,Nissan,Rogue,2016,1540,2018
27,Nissan,Rogue,2016,1408,2019
27,Nissan,Rogue,2016,1384,2020
27,Nissan,Rogue,2016,1436,2021
27,Nissan,Rogue,2016,1247,2022
27,Nissan,Rogue,2016,1239,2023
27,Nissan,Sentra,2015,1106,2018
27,Nissan,Sentra,2015,1107,2019
27,Nissan,Sentra,2015,894,2020
27,Nissan,Sentra,2015,894,2021
27,Nissan,Sentra,2015,839,2022
27,Nissan,Sentra,2015,874,2023
27,Nissan,Sentra,2016,2219,2018
27,Nissan,Sentra,2016,1953,2019
27,Nissan,Sentra,2016,1984,2020
27,Nissan,Sentra,2016,1681,2021
27,Nissan,Sentra,2016,1830,2022
27,Nissan,Sentra,2016,1740,2023
27,Nissan,Sentra,2017,3412,2018
27,Nissan,Sentra,2017,3221,2019
27,Nissan,Sentra,2017,2991,2020
27,Nissan,Sentra,2017,3066,2021
27,Nissan,Sentra,2017,2681,2022
27,Nissan,Sentra,2017,2287,2023
27,Nissan,Pathfinder,2011,977,2018
27,Nissan,Pathfinder,2011,876,2019
27,Nissan,Pathfinder,2011,832,2020
27,Nissan,Pathfinder,2011,748,2021
27,Nissan,Pathfinder,2011,744,2022
27,Nissan,Pathfinder,2011,830,2023
27,Nissan,Pathfinder,2014,1982,2018
27,Nissan,Pathfinder,2014,1873,2019
27,Nissan,Pathfinder,2014,1775,2020
27,Nissan,Pathfinder,2014,1566,2021
27,Nissan,Pathfinder,2014,1531,2022
27,Nissan,Pathfinder,2014,1414,2023
27,Nissan,Pathfinder,2013,1748,2018
27,Nissan,Pathfinder,2013,1654,2019
