region_id,type_id,registration_count,year_recorded
26,66,2373,2022
26,66,2119,2023
26,67,5445,2023
26,68,2673,2019
26,68,2368,2020
26,68,2160,2021
26,68,2215,2022
26,68,2110,2023
26,69,1192,2018
26,69,1147,2019
26,69,1158,2020
26,69,1058,2021
26,69,1082,2022
26,69,975,2023
26,70,6698,2023
26,71,1517,2018
26,71,1353,2019
26,71,1346,2020
26,71,1298,2021
26,71,1236,2022
26,71,1287,2023
26,72,1075,2018
26,72,956,2019
26,72,779,2020
26,72,838,2021
26,72,818,2022
26,72,912,2023
26,73,2336,2018
26,73,1998,2019
26,73,1902,2020
26,73,1715,2021
26,73,1709,2022
26,73,1620,2023
26,74,2281,2019
26,74,2329,2020
26,74,2230,2021
26,74,2174,2022
26,74,1880,2023
26,75,1507,2018
26,75,1350,2019
26,75,1405,2020
26,75,1297,2021
26,75,1437,2022
26,75,1273,2023
26,76,4196,2018
26,76,4042,2019
26,76,3964,2020
26,76,3938,2021
26,76,3619,2022
26,76,3401,2023
26,77,3576,2018
26,77,3386,2019
26,77,2803,2020
26,77,2751,2021
26,77,2442,2022
26,77,2717,2023
26,78,8346,2020
26,78,7327,2021
26,78,7748,2022
26,78,7478,2023
26,79,7900,2023
26,80,966,2018
26,80,909,2019
26,80,723,2020
26,80,672,2021
26,80,808,2022
26,80,797,2023
26,81,4403,2018
26,81,4398,2019
26,81,3959,2020
26,81,3664,2021
26,81,3842,2022
26,81,3458,2023
26,82,2970,2018
26,82,2667,2019
26,82,2573,2020
26,82,2404,2021
26,82,2613,2022
26,82,2184,2023
26,83,1943,2018
26,83,1809,2019
26,83,1929,2020
26,83,1785,2021
26,83,1565,2022
26,83,1602,2023
26,84,3622,2018
26,84,3746,2019
26,84,3330,2020
26,84,3393,2021
26,84,3422,2022
26,84,2933,2023
26,85,4438,2018
26,85,3719,2019
26,85,3655,2020
26,85,3354,2021
26,85,3038,2022
26,85,2685,2023
26,86,4482,2020
26,86,4700,2021
26,86,4631,2022
26,86,4428,2023
26,87,4534,2018
26,87,4357,2019
26,87,4157,2020
26,87,4137,2021
26,87,3802,2022
26,87,3502,2023
26,88,4523,2018
26,88,4843,2019
26,88,3897,2020
26,88,4427,2021
26,88,3788,2022
26,88,3655,2023
26,89,5384,2018
26,89,4636,2019
26,89,4764,2020
26,89,4352,2021
26,89,4047,2022
26,89,3913,2023
26,90,2995,2018
26,90,2706,2019
26,90,2661,2020
26,90,2271,2021
26,90,2240,2022
26,90,1881,2023
26,91,1124,2018
26,91,1162,2019
26,91,1003,2020
26,91,1062,2021
26,91,1028,2022
26,91,947,2023
26,92,5263,2018
26,92,5190,2019
26,92,4631,2020
26,92,5133,2021
26,92,4436,2022
26,92,4003,2023
26,93,3403,2021
26,93,3126,2022
26,93,3085,2023
26,94,1082,2018
26,94,967,2019
26,94,801,2020
26,94,792,2021
26,94,717,2022
26,94,740,2023
26,95,2126,2018
26,95,1961,2019
26,95,1680,2020
26,95,1739,2021
26,95,1515,2022
26,95,1601,2023
26,96,8578,2023
26,97,4581,2018
26,97,4204,2019
26,97,3707,2020
26,97,4176,2021
26,97,3943,2022
26,97,3422,2023
26,98,1805,2018
26,98,1758,2019
26,98,1706,2020
26,98,1601,2021
26,98,1375,2022
26,98,1299,2023
26,99,4005,2018
26,99,4310,2019
26,99,4029,2020
26,99,3530,2021
26,99,3687,2022
26,99,3253,2023
26,100,4674,2023
26,101,4143,2019
26,101,4374,2020
26,101,3620,2021
26,101,3477,2022
26,101,3572,2023
26,102,4644,2018
26,102,4423,2019
26,102,4081,2020
26,102,4104,2021
26,102,4204,2022
26,102,3512,2023
26,103,1874,2018
26,103,1547,2019
26,103,1394,2020
26,103,1489,2021
26,103,1270,2022
26,103,1414,2023
26,104,1875,2018
26,104,1597,2019
26,104,1585,2020
26,104,1381,2021
26,104,1356,2022
26,104,1479,2023
26,105,5977,2020
26,105,6336,2021
26,105,5716,2022
26,105,5929,2023
26,106,7377,2020
26,106,6086,2021
26,106,5894,2022
26,106,5644,2023
26,107,1370,2018
26,107,1083,2019
26,107,1100,2020
26,107,994,2021
26,107,1027,2022
26,107,1172,2023
26,108,4207,2018
26,108,3932,2019
26,108,3921,2020
26,108,3791,2021
26,108,3578,2022
26,108,3462,2023
26,109,4924,2018
26,109,4744,2019
26,109,4075,2020
26,109,4412,2021
26,109,4415,2022
26,109,4184,2023
26,110,1246,2018
26,110,1132,2019
26,110,1020,2020
26,110,963,2021
26,110,814,2022
26,110,806,2023
26,111,5321,2019
26,111,4752,2020
26,111,5085,2021
26,111,4670,2022
26,111,4388,2023
26,112,1648,2018
26,112,1608,2019
26,112,1381,2020
26,112,1529,2021
26,112,1574,2022
26,112,1437,2023
26,113,1811,2019
26,113,1660,2020
26,113,1726,2021
26,113,1454,2022
26,113,1586,2023
26,114,4733,2018
26,114,5050,2019
26,114,4011,2020
26,114,4552,2021
26,114,3828,2022
26,114,3549,2023
26,115,5025,2018
26,115,5308,2019
26,115,4784,2020
26,115,4701,2021
26,115,4592,2022
26,115,4009,2023
26,116,7785,2023
26,117,6236,2020
26,117,6116,2021
26,117,5669,2022
26,117,5535,2023
26,118,3158,2021
26,118,3063,2022
26,118,2768,2023
26,119,2189,2022
26,119,2286,2023
26,120,5856,2020
26,120,6050,2021
26,120,6131,2022
26,120,4974,2023
26,121,4060,2021
26,121,3731,2022
26,121,3762,2023
26,122,3664,2018
26,122,3207,2019
26,122,3684,2020
26,122,3361,2021
26,122,3052,2022
26,122,2877,2023
26,123,6852,2022
26,123,6320,2023
26,124,2692,2018
26,124,2437,2019
26,124,2158,2020
26,124,2232,2021
26,124,2226,2022
26,124,1768,2023
26,125,1794,2018
26,125,1914,2019
26,125,1560,2020
26,125,1554,2021
26,125,1428,2022
26,125,1258,2023
26,126,3160,2018
26,126,2862,2019
26,126,2864,2020
26,126,2641,2021
26,126,2470,2022
26,126,2695,2023
26,127,5460,2020
26,127,4794,2021
26,127,4473,2022
26,127,4678,2023
26,128,2069,2018
26,128,1631,2019
26,128,1785,2020
26,128,1648,2021
26,128,1459,2022
26,128,1481,2023
26,129,2444,2018
26,129,2691,2019
26,129,2554,2020
26,129,2323,2021
26,129,2067,2022
26,129,1962,2023
26,130,2461,2018
26,130,2116,2019
26,130,1804,2020
26,130,1847,2021
26,130,1772,2022
26,130,1489,2023
26,131,2589,2018
26,131,2202,2019
26,131,2328,2020
26,131,2142,2021
26,131,1916,2022
26,131,1571,2023
26,132,4775,2019
26,132,4513,2020
26,132,4430,2021
26,132,4349,2022
26,132,4009,2023
26,133,2223,2021
26,133,1918,2022
26,133,2186,2023
26,134,2137,2022
26,134,1996,2023
26,135,4857,2018
26,135,4400,2019
26,135,4111,2020
26,135,4213,2021
26,135,3547,2022
26,135,3788,2023
26,136,2966,2021
26,136,2389,2022
26,136,2530,2023
26,137,1122,2018
26,137,993,2019
26,137,921,2020
26,137,856,2021
26,137,784,2022
26,137,846,2023
26,138,2287,2018
26,138,2216,2019
26,138,2108,2020
26,138,2084,2021
26,138,1977,2022
26,138,1850,2023
26,139,2923,2023
26,140,4101,2018
26,140,4010,2019
26,140,4202,2020
26,140,4180,2021
26,140,3754,2022
26,140,3580,2023
26,141,1989,2018
26,141,1809,2019
26,141,1699,2020
26,141,1643,2021
26,141,1665,2022
26,141,1424,2023
26,142,1473,2018
26,142,1241,2019
26,142,1367,2020
26,142,1134,2021
26,142,1186,2022
26,142,1358,2023
26,143,2357,2018
26,143,2391,2019
26,143,2350,2020
26,143,1987,2021
26,143,1808,2022
26,143,1741,2023
26,144,2901,2018
26,144,2664,2019
26,144,2788,2020
26,144,2556,2021
26,144,2513,2022
26,144,2086,2023
26,145,1250,2018
26,145,1154,2019
26,145,1094,2020
26,145,946,2021
26,145,932,2022
26,145,958,2023
26,146,1959,2018
26,146,2228,2019
26,146,1760,2020
26,146,1806,2021
26,146,1798,2022
26,146,1685,2023
26,147,3906,2018
26,147,3808,2019
26,147,3306,2020
26,147,3369,2021
26,147,3085,2022
26,147,2812,2023
26,148,1705,2018
26,148,1739,2019
26,148,1708,2020
26,148,1391,2021
26,148,1459,2022
26,148,1312,2023
26,149,7032,2023
26,150,1066,2018
26,150,825,2019
26,150,865,2020
26,150,784,2021
26,150,826,2022
26,150,769,2023
27,1,5103,2023
27,2,1338,2018
27,2,1155,2019
27,2,1259,2020
27,2,1107,2021
27,2,1165,2022
27,2,1099,2023
27,3,2425,2020
27,3,2323,2021
27,3,2254,2022
27,3,2255,2023
27,4,424,2018
27,4,386,2019
27,4,326,2020
27,4,378,2021
27,4,399,2022
27,4,382,2023
27,5,1214,2018
27,5,1329,2019
27,5,1167,2020
27,5,1181,2021
27,5,1006,2022
27,5,965,2023
27,6,3804,2023
27,7,1646,2018
27,7,1664,2019
27,7,1530,2020
27,7,1446,2021
27,7,1348,2022
27,7,1161,2023
27,8,3114,2022
27,8,3112,2023
27,9,1362,2018
27,9,1128,2019
27,9,1122,2020
27,9,1034,2021
27,9,974,2022
27,9,1041,2023
27,10,568,2018
27,10,591,2019
27,10,543,2020
27,10,528,2021
27,10,496,2022
27,10,501,2023
27,11,2262,2021
27,11,2174,2022
27,11,1833,2023
27,12,1918,2018
27,12,1751,2019
27,12,1669,2020
27,12,1605,2021
27,12,1425,2022
27,12,1329,2023
27,13,1983,2018
27,13,1798,2019
27,13,1571,2020
27,13,1610,2021
27,13,1552,2022
27,13,1491,2023
27,14,4704,2023
27,15,827,2018
27,15,708,2019
27,15,777,2020
27,15,793,2021
27,15,772,2022
27,15,690,2023
27,16,1502,2018
27,16,1405,2019
27,16,1183,2020
27,16,1226,2021
27,16,1140,2022
27,16,966,2023
27,17,391,2018
27,17,364,2019
27,17,379,2020
27,17,356,2021
27,17,309,2022
27,17,328,2023
27,18,1001,2018
27,18,876,2019
27,18,829,2020
27,18,694,2021
27,18,769,2022
27,18,609,2023
27,19,685,2018
27,19,687,2019
27,19,560,2020
27,19,636,2021
27,19,642,2022
27,19,625,2023
27,20,1776,2018
27,20,1530,2019
27,20,1593,2020
27,20,1457,2021
27,20,1394,2022
27,20,1426,2023
27,21,3111,2019
27,21,2792,2020
27,21,2760,2021
27,21,2525,2022
27,21,2308,2023
27,22,2328,2020
27,22,2220,2021
27,22,1835,2022
27,22,1964,2023
27,23,1710,2018
27,23,1728,2019
27,23,1687,2020
27,23,1658,2021
27,23,1556,2022
27,23,1385,2023
27,24,1813,2023
27,25,749,2018
27,25,712,2019
27,25,709,2020
27,25,618,2021
27,25,531,2022
27,25,528,2023
27,26,991,2018
27,26,978,2019
27,26,894,2020
27,26,859,2021
27,26,765,2022
27,26,655,2023
27,27,630,2018
27,27,559,2019
27,27,521,2020
27,27,510,2021
27,27,470,2022
27,27,520,2023
27,28,2674,2023
27,29,2904,2018
27,29,3049,2019
27,29,2585,2020
27,29,2371,2021
27,29,2402,2022
27,29,2253,2023
27,30,3183,2018
27,30,3014,2019
27,30,2717,2020
27,30,2655,2021
27,30,2601,2022
27,30,2190,2023
27,31,5130,2023
27,32,1687,2019
27,32,1638,2020
27,32,1343,2021
27,32,1324,2022
27,32,1232,2023
27,33,2047,2018
27,33,2116,2019
27,33,1984,2020
27,33,1914,2021
27,33,1536,2022
27,33,1614,2023
27,34,1601,2018
27,34,1545,2019
27,34,1261,2020
27,34,1418,2021
27,34,1165,2022
27,34,1252,2023
27,35,1039,2018
27,35,898,2019
27,35,973,2020
27,35,913,2021
27,35,792,2022
27,35,849,2023
27,36,1562,2018
27,36,1709,2019
27,36,1605,2020
27,36,1538,2021
27,36,1268,2022
27,36,1169,2023
27,37,877,2018
27,37,953,2019
27,37,796,2020
27,37,826,2021
27,37,645,2022
27,37,650,2023
27,38,2719,2022
27,38,2649,2023
27,39,3009,2019
27,39,2741,2020
27,39,3005,2021
27,39,2378,2022
27,39,2563,2023
27,40,1802,2019
27,40,1753,2020
27,40,1628,2021
27,40,1565,2022
27,40,1405,2023
27,41,4276,2020
27,41,3857,2021
27,41,3862,2022
27,41,3537,2023
27,42,913,2018
27,42,742,2019
27,42,666,2020
27,42,717,2021
27,42,594,2022
27,42,675,2023
27,43,3012,2023
27,44,1225,2020
27,44,1045,2021
27,44,1147,2022
27,44,1062,2023
27,45,339,2018
27,45,299,2019
27,45,307,2020
27,45,302,2021
27,45,260,2022
27,45,261,2023
27,46,2819,2018
27,46,2623,2019
27,46,2317,2020
27,46,2398,2021
27,46,2126,2022
27,46,2186,2023
27,47,1226,2018
27,47,1105,2019
27,47,1104,2020
27,47,979,2021
27,47,1020,2022
27,47,936,2023
27,48,868,2018
27,48,909,2019
27,48,730,2020
27,48,775,2021
27,48,728,2022
27,48,673,2023
27,49,1522,2018
27,49,1533,2019
27,49,1400,2020
27,49,1363,2021
27,49,1371,2022
27,49,1338,2023
27,50,3432,2019
27,50,3726,2020
27,50,3725,2021
27,50,3030,2022
27,50,3327,2023
27,51,1174,2018
27,51,983,2019
27,51,989,2020
27,51,916,2021
27,51,854,2022
27,51,779,2023
27,52,1134,2018
27,52,1209,2019
27,52,1109,2020
27,52,1049,2021
27,52,920,2022
27,52,988,2023
27,53,3876,2019
27,53,3379,2020
27,53,3000,2021
27,53,2889,2022
27,53,2785,2023
27,54,927,2018
27,54,861,2019
27,54,751,2020
27,54,792,2021
27,54,723,2022
27,54,722,2023
27,55,1899,2018
27,55,1745,2019
27,55,1592,2020
27,55,1518,2021
27,55,1420,2022
27,55,1337,2023
27,56,722,2018
27,56,661,2019
27,56,598,2020
27,56,591,2021
27,56,640,2022
27,56,591,2023
27,57,1884,2019
27,57,1628,2020
27,57,1658,2021
27,57,1530,2022
27,57,1531,2023
27,58,3348,2020
27,58,2881,2021
27,58,2686,2022
27,58,2716,2023
27,59,2047,2021
27,59,1904,2022
27,59,1972,2023
27,60,1177,2018
27,60,983,2019
27,60,889,2020
27,60,936,2021
27,60,1042,2022
27,60,882,2023
27,61,703,2018
27,61,666,2019
27,61,690,2020
27,61,612,2021
27,61,588,2022
27,61,579,2023
27,62,2284,2018
27,62,2240,2019
27,62,2389,2020
27,62,2227,2021
27,62,2181,2022
27,62,1728,2023
27,63,1468,2018
27,63,1268,2019
27,63,1235,2020
27,63,1338,2021
27,63,1144,2022
27,63,1097,2023
27,64,2837,2019
27,64,2635,2020
27,64,2621,2021
27,64,2403,2022
27,64,2188,2023
27,65,989,2018
27,65,962,2019
27,65,802,2020
27,65,873,2021
27,65,746,2022
27,65,715,2023
27,66,1752,2020
27,66,1940,2021
27,66,1729,2022
27,66,1710,2023
27,67,5583,2023
27,68,3183,2019
27,68,2598,2020
27,68,2532,2021
27,68,2541,2022
27,68,2574,2023
27,69,788,2018
27,69,734,2019
27,69,672,2020
27,69,615,2021
27,69,557,2022
27,69,586,2023
27,70,2888,2023
27,71,1417,2018
27,71,1170,2019
27,71,1242,2020
27,71,1191,2021
27,71,1135,2022
27,71,986,2023
27,72,723,2018
27,72,676,2019
27,72,628,2020
27,72,605,2021
27,72,586,2022
27,72,596,2023
27,73,2003,2018
27,73,1885,2019
27,73,1862,2020
27,73,1527,2021
27,73,1439,2022
27,73,1537,2023
27,74,3928,2019
27,74,3880,2020
27,74,3799,2021
27,74,3823,2022
27,74,3636,2023
27,75,934,2018
27,75,995,2019
27,75,854,2020
27,75,956,2021
27,75,815,2022
27,75,872,2023
27,76,2996,2018
27,76,2555,2019
27,76,2320,2020
27,76,2215,2021
27,76,2346,2022
27,76,2075,2023
27,77,968,2018
27,77,869,2019
27,77,955,2020
27,77,793,2021
27,77,744,2022
27,77,804,2023
27,78,1781,2020
27,78,1935,2021
27,78,1794,2022
27,78,1789,2023
27,79,6939,2023
27,80,907,2018
27,80,784,2019
27,80,757,2020
27,80,781,2021
27,80,770,2022
27,80,819,2023
27,81,2039,2018
27,81,1794,2019
27,81,1930,2020
27,81,1884,2021
27,81,1716,2022
27,81,1578,2023
27,82,1911,2018
27,82,1867,2019
27,82,1774,2020
27,82,1491,2021
27,82,1355,2022
27,82,1414,2023
27,83,2897,2018
27,83,2664,2019
27,83,2486,2020
27,83,2366,2021
27,83,2021,2022
27,83,1756,2023
27,84,3637,2018
27,84,3668,2019
27,84,3586,2020
27,84,3251,2021
27,84,3291,2022
27,84,3021,2023
27,85,2424,2018
27,85,2470,2019
27,85,2520,2020
27,85,2269,2021
27,85,1866,2022
27,85,1954,2023
27,86,2427,2020
27,86,2467,2021
27,86,2074,2022
27,86,1929,2023
27,87,3634,2018
27,87,3956,2019
27,87,3786,2020
27,87,3327,2021
27,87,3118,2022
27,87,3099,2023
27,88,4757,2018
27,88,4189,2019
27,88,4409,2020
27,88,4488,2021
27,88,3634,2022
27,88,3441,2023
27,89,2774,2018
27,89,2608,2019
27,89,2382,2020
27,89,2360,2021
27,89,2220,2022
27,89,2004,2023
27,90,1319,2018
27,90,1088,2019
27,90,1123,2020
27,90,936,2021
27,90,1033,2022
27,90,812,2023
27,91,1991,2018
27,91,1836,2019
27,91,1584,2020
27,91,1428,2021
27,91,1579,2022
27,91,1479,2023
27,92,3491,2018
27,92,2905,2019
27,92,3190,2020
27,92,2882,2021
27,92,2926,2022
27,92,2729,2023
27,93,3110,2021
27,93,2841,2022
27,93,2728,2023
27,94,1361,2018
27,94,1163,2019
27,94,1034,2020
27,94,1048,2021
27,94,844,2022
27,94,855,2023
27,95,3347,2018
27,95,3103,2019
27,95,2795,2020
27,95,2747,2021
27,95,2336,2022
27,95,2409,2023
27,96,7521,2023
27,97,4143,2018
27,97,4387,2019
27,97,3549,2020
27,97,3635,2021
27,97,3176,2022
27,97,3156,2023
27,98,2937,2018
27,98,2765,2019
27,98,2843,2020
27,98,2323,2021
27,98,2477,2022
27,98,2402,2023
27,99,2743,2018
27,99,2441,2019
27,99,2622,2020
27,99,2347,2021
27,99,2198,2022
27,99,1930,2023
27,100,4516,2023
27,101,3503,2019
27,101,3057,2020
27,101,3006,2021
27,101,2800,2022
27,101,2814,2023
27,102,2832,2018
27,102,2224,2019
27,102,2398,2020
27,102,2370,2021
27,102,2039,2022
27,102,1941,2023
27,103,1071,2018
27,103,946,2019
27,103,907,2020
27,103,801,2021
27,103,684,2022
27,103,715,2023
27,104,1574,2018
27,104,1566,2019
27,104,1502,2020
27,104,1220,2021
27,104,1253,2022
27,104,1352,2023
27,105,5135,2020
27,105,5211,2021
27,105,5330,2022
27,105,4735,2023
27,106,3961,2020
27,106,3748,2021
27,106,3771,2022
27,106,3042,2023
27,107,749,2018
27,107,675,2019
27,107,583,2020
27,107,616,2021
27,107,626,2022
27,107,634,2023
27,108,942,2018
27,108,926,2019
27,108,973,2020
27,108,889,2021
27,108,747,2022
27,108,737,2023
27,109,2865,2018
27,109,3195,2019
27,109,2881,2020
27,109,2543,2021
27,109,2646,2022
27,109,2497,2023
27,110,1111,2018
27,110,1057,2019
27,110,979,2020
27,110,982,2021
27,110,958,2022
27,110,832,2023
27,111,1420,2019
27,111,1399,2020
27,111,1149,2021
27,111,1142,2022
27,111,1230,2023
27,112,599,2018
27,112,481,2019
27,112,528,2020
27,112,449,2021
27,112,535,2022
27,112,472,2023
27,113,4649,2019
27,113,4264,2020
27,113,3909,2021
27,113,4254,2022
27,113,3654,2023
27,114,2122,2018
27,114,2194,2019
27,114,2033,2020
27,114,1909,2021
27,114,1841,2022
27,114,1743,2023
27,115,4033,2018
27,115,4282,2019
27,115,3830,2020
27,115,3760,2021
27,115,3898,2022
27,115,3080,2023
27,116,5295,2023
27,117,2707,2020
27,117,2189,2021
27,117,2118,2022
27,117,2004,2023
27,118,3002,2021
27,118,2816,2022
27,118,2995,2023
27,119,5298,2022
27,119,4893,2023
27,120,4366,2020
27,120,3981,2021
27,120,3927,2022
27,120,3956,2023
27,121,3382,2021
27,121,3199,2022
27,121,2853,2023
27,122,2372,2018
27,122,2303,2019
27,122,2510,2020
27,122,2233,2021
27,122,2051,2022
27,122,1957,2023
27,123,4856,2022
27,123,4723,2023
27,124,2372,2018
27,124,2143,2019
27,124,2308,2020
27,124,2152,2021
27,124,1868,2022
27,124,1686,2023
27,125,837,2018
27,125,743,2019
27,125,769,2020
27,125,610,2021
27,125,642,2022
27,125,656,2023
27,126,2772,2018
27,126,2838,2019
27,126,2486,2020
27,126,2526,2021
27,126,2354,2022
27,126,2038,2023
27,127,3804,2020
27,127,3455,2021
27,127,3443,2022
27,127,2914,2023
27,128,1359,2018
27,128,1173,2019
27,128,1074,2020
27,128,956,2021
27,128,994,2022
27,128,918,2023
27,129,1529,2018
27,129,1517,2019
27,129,1610,2020
27,129,1324,2021
27,129,1230,2022
27,129,1165,2023
27,130,2171,2018
27,130,2252,2019
27,130,1885,2020
27,130,2046,2021
27,130,1847,2022
27,130,1791,2023
27,131,1548,2018
27,131,1388,2019
27,131,1289,2020
27,131,1189,2021
27,131,1018,2022
27,131,1062,2023
27,132,3953,2019
27,132,3886,2020
27,132,4007,2021
27,132,3150,2022
27,132,3049,2023
27,133,4768,2021
27,133,4260,2022
27,133,4367,2023
27,134,2659,2022
27,134,2727,2023
27,135,908,2018
27,135,903,2019
27,135,822,2020
27,135,872,2021
27,135,756,2022
27,135,725,2023
27,136,2687,2021
27,136,2660,2022
27,136,2277,2023
27,137,574,2018
27,137,631,2019
27,137,504,2020
27,137,471,2021
27,137,454,2022
27,137,439,2023
27,138,2586,2018
27,138,2187,2019
27,138,2297,2020
27,138,2054,2021
27,138,1833,2022
27,138,1766,2023
27,139,2268,2023
27,140,2241,2018
27,140,1990,2019
27,140,2117,2020
27,140,2046,2021
27,140,1727,2022
27,140,1793,2023
27,141,1044,2018
27,141,1126,2019
27,141,933,2020
27,141,1050,2021
27,141,989,2022
27,141,931,2023
27,142,926,2018
27,142,939,2019
27,142,842,2020
27,142,912,2021
27,142,843,2022
27,142,932,2023
27,143,1481,2018
27,143,1302,2019
27,143,1251,2020
27,143,1127,2021
27,143,1123,2022
27,143,1073,2023
27,144,2244,2018
27,144,2272,2019
27,144,2056,2020
27,144,2110,2021
27,144,1960,2022
27,144,1850,2023
27,145,1156,2018
27,145,1067,2019
27,145,1012,2020
27,145,960,2021
27,145,897,2022
27,145,909,2023
27,146,964,2018
27,146,985,2019
27,146,940,2020
27,146,807,2021
27,146,733,2022
27,146,674,2023
27,147,1036,2018
27,147,1103,2019
27,147,992,2020
27,147,1073,2021
27,147,965,2022
27,147,853,2023
27,148,1413,2018
27,148,1229,2019
27,148,1304,2020
27,148,1224,2021
27,148,986,2022
27,148,920,2023
27,149,4156,2023
27,150,1191,2018
27,150,1082,2019
27,150,947,2020
27,150,828,2021
27,150,999,2022
27,150,884,2023
28,1,3277,2023
28,2,602,2018
28,2,646,2019
28,2,582,2020
28,2,532,2021
28,2,554,2022
28,2,555,2023
28,3,1295,2020
28,3,1205,2021
28,3,1269,2022
28,3,1125,2023
28,4,322,2018
28,4,346,2019
28,4,323,2020
28,4,314,2021
28,4,285,2022
28,4,288,2023
28,5,1040,2018
28,5,969,2019
28,5,901,2020
28,5,822,2021
28,5,688,2022
28,5,681,2023
28,6,3578,2023
28,7,1894,2018
28,7,1643,2019
28,7,1642,2020
28,7,1475,2021
28,7,1346,2022
28,7,1306,2023
28,8,4625,2022
28,8,4360,2023
28,9,1030,2018
28,9,1081,2019
28,9,933,2020
28,9,971,2021
28,9,832,2022
28,9,874,2023
28,10,1096,2018
28,10,1221,2019
28,10,1070,2020
28,10,926,2021
28,10,906,2022
28,10,824,2023
28,11,2069,2021
28,11,2078,2022
28,11,1889,2023
28,12,1891,2018
28,12,1806,2019
28,12,1655,2020
28,12,1539,2021
28,12,1722,2022
28,12,1410,2023
28,13,2101,2018
28,13,1742,2019
28,13,1739,2020
28,13,1585,2021
28,13,1447,2022
28,13,1386,2023
28,14,1744,2023
28,15,417,2018
28,15,393,2019
28,15,423,2020
28,15,403,2021
28,15,360,2022
28,15,372,2023
28,16,1050,2018
28,16,877,2019
28,16,946,2020
28,16,836,2021
28,16,751,2022
28,16,665,2023
28,17,538,2018
28,17,426,2019
28,17,464,2020
28,17,417,2021
28,17,412,2022
28,17,371,2023
28,18,510,2018
28,18,470,2019
28,18,427,2020
28,18,397,2021
28,18,412,2022
28,18,359,2023
28,19,290,2018
28,19,309,2019
28,19,245,2020
28,19,266,2021
28,19,266,2022
28,19,294,2023
28,20,727,2018
28,20,723,2019
28,20,636,2020
28,20,680,2021
28,20,557,2022
28,20,562,2023
28,21,1515,2019
28,21,1486,2020
28,21,1414,2021
28,21,1265,2022
28,21,1177,2023
28,22,2872,2020
28,22,3176,2021
28,22,2910,2022
28,22,2521,2023
28,23,909,2018
28,23,999,2019
28,23,851,2020
28,23,827,2021
28,23,824,2022
28,23,772,2023
28,24,2475,2023
28,25,719,2018
28,25,760,2019
28,25,659,2020
28,25,601,2021
28,25,631,2022
28,25,533,2023
28,26,506,2018
28,26,494,2019
28,26,494,2020
28,26,475,2021
28,26,400,2022
28,26,376,2023
28,27,563,2018
28,27,600,2019
28,27,486,2020
28,27,528,2021
28,27,416,2022
28,27,435,2023
28,28,2855,2023
28,29,1411,2018
28,29,1333,2019
28,29,1343,2020
28,29,1170,2021
28,29,1210,2022
28,29,1040,2023
28,30,2442,2018
28,30,2287,2019
28,30,2162,2020
28,30,2180,2021
28,30,2033,2022
28,30,1888,2023
28,31,3331,2023
28,32,1774,2019
28,32,1703,2020
28,32,1835,2021
28,32,1710,2022
28,32,1646,2023
28,33,1613,2018
28,33,1386,2019
28,33,1505,2020
28,33,1267,2021
28,33,1192,2022
28,33,1190,2023
28,34,946,2018
28,34,956,2019
28,34,897,2020
28,34,705,2021
28,34,631,2022
28,34,655,2023
28,35,1293,2018
28,35,1186,2019
28,35,1129,2020
28,35,1148,2021
28,35,985,2022
28,35,1054,2023
28,36,1156,2018
28,36,1071,2019
28,36,1088,2020
28,36,1052,2021
28,36,1073,2022
28,36,987,2023
28,37,1321,2018
28,37,1104,2019
28,37,1084,2020
28,37,1044,2021
28,37,935,2022
28,37,947,2023
28,38,3276,2022
28,38,3106,2023
28,39,2941,2019
28,39,2830,2020
28,39,2731,2021
28,39,2494,2022
28,39,2160,2023
28,40,1633,2019
28,40,1811,2020
28,40,1720,2021
28,40,1480,2022
28,40,1563,2023
28,41,1562,2020
28,41,1716,2021
28,41,1472,2022
28,41,1605,2023
28,42,685,2018
28,42,701,2019
28,42,665,2020
28,42,607,2021
28,42,505,2022
28,42,579,2023
28,43,2426,2023
28,44,2182,2020
28,44,2212,2021
28,44,2325,2022
28,44,2206,2023
28,45,669,2018
28,45,593,2019
28,45,609,2020
28,45,491,2021
28,45,490,2022
28,45,523,2023
28,46,2066,2018
28,46,1983,2019
28,46,1756,2020
28,46,1576,2021
28,46,1547,2022
28,46,1459,2023
28,47,2084,2018
28,47,1820,2019
28,47,1594,2020
28,47,1550,2021
28,47,1545,2022
28,47,1396,2023
28,48,1281,2018
28,48,1229,2019
28,48,1173,2020
28,48,958,2021
28,48,1003,2022
28,48,895,2023
28,49,818,2018
28,49,680,2019
28,49,736,2020
28,49,666,2021
28,49,644,2022
28,49,605,2023
28,50,2193,2019
28,50,2062,2020
28,50,1855,2021
28,50,1921,2022
28,50,1805,2023
28,51,980,2018
28,51,914,2019
28,51,850,2020
28,51,891,2021
28,51,799,2022
28,51,730,2023
28,52,1034,2018
28,52,860,2019
28,52,794,2020
28,52,759,2021
28,52,815,2022
28,52,845,2023
28,53,2424,2019
28,53,2144,2020
28,53,2017,2021
28,53,1850,2022
28,53,1835,2023
28,54,2259,2018
28,54,2251,2019
28,54,1977,2020
28,54,1807,2021
28,54,1842,2022
28,54,1717,2023
28,55,1607,2018
28,55,1405,2019
28,55,1373,2020
28,55,1387,2021
28,55,1233,2022
28,55,1351,2023
28,56,638,2018
28,56,558,2019
28,56,509,2020
28,56,587,2021
